09/05/24 13:35:57 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/05/24 13:35:57 Train Loader Image Data Size: (28, 28)
09/05/24 13:35:58 (0m 01s) | [1/10000] Batch 0 (0.673s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.969 | Loss: 10.65 | Abs. Loss: 10.65
09/05/24 13:35:59 (0m 02s) | [1/10000] Batch 1 (0.006s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.964 | Loss: 8.20 | Abs. Loss: 18.86
09/05/24 13:35:59 (0m 02s) | [1/10000] Batch 2 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.940 | Loss: 9.28 | Abs. Loss: 28.14
09/05/24 13:36:00 (0m 02s) | [1/10000] Batch 3 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.875 | Loss: 5.15 | Abs. Loss: 33.28
09/05/24 13:36:00 (0m 03s) | [1/10000] Batch 4 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.769 | Loss: 2.68 | Abs. Loss: 35.97
09/05/24 13:36:00 (0m 03s) | [1/10000] Batch 5 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.703 | Loss: 2.28 | Abs. Loss: 38.24
09/05/24 13:36:01 (0m 03s) | [1/10000] Batch 6 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.79 | Abs. Loss: 40.03
09/05/24 13:36:01 (0m 04s) | [1/10000] Batch 7 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.61 | Abs. Loss: 41.64
09/05/24 13:36:01 (0m 04s) | [1/10000] Batch 8 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.43 | Abs. Loss: 43.07
09/05/24 13:36:02 (0m 04s) | [1/10000] Batch 9 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.88 | Abs. Loss: 44.94
09/05/24 13:36:02 (0m 05s) | [1/10000] Batch 10 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.39 | Abs. Loss: 46.33
09/05/24 13:36:02 (0m 05s) | [1/10000] Batch 11 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.51 | Abs. Loss: 47.84
09/05/24 13:36:03 (0m 06s) | [1/10000] Batch 12 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.23 | Abs. Loss: 49.07
09/05/24 13:36:03 (0m 06s) | [1/10000] Batch 13 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.20 | Abs. Loss: 50.27
