09/03/24 09:20:02 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/03/24 09:20:02 Train Loader Image Data Size: (28, 28)
09/03/24 09:20:03 (0m 01s) | [1/15] Batch 0 (0.673s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.980 | Loss: 12.18 | Abs. Loss: 12.18
09/03/24 09:20:05 (0m 02s) | [1/15] Batch 1 (0.007s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.974 | Loss: 12.81 | Abs. Loss: 24.98
09/03/24 09:20:05 (0m 02s) | [1/15] Batch 2 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.944 | Loss: 11.35 | Abs. Loss: 36.33
09/03/24 09:20:05 (0m 02s) | [1/15] Batch 3 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.869 | Loss: 4.45 | Abs. Loss: 40.78
09/03/24 09:20:06 (0m 03s) | [1/15] Batch 4 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.756 | Loss: 4.11 | Abs. Loss: 44.89
09/03/24 09:20:06 (0m 03s) | [1/15] Batch 5 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.699 | Loss: 2.08 | Abs. Loss: 46.97
09/03/24 09:20:06 (0m 03s) | [1/15] Batch 6 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.67 | Abs. Loss: 48.64
09/03/24 09:20:07 (0m 04s) | [1/15] Batch 7 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.87 | Abs. Loss: 50.52
09/03/24 09:20:07 (0m 04s) | [1/15] Batch 8 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.56 | Abs. Loss: 52.07
09/03/24 09:20:08 (0m 05s) | [1/15] Batch 9 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.62 | Abs. Loss: 53.69
09/03/24 09:20:08 (0m 05s) | [1/15] Batch 10 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.56 | Abs. Loss: 55.25
09/03/24 09:20:08 (0m 05s) | [1/15] Batch 11 (0.005s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.28 | Abs. Loss: 56.53
09/03/24 09:20:09 (0m 06s) | [1/15] Batch 12 (0.004s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.22 | Abs. Loss: 57.75
09/03/24 09:20:09 (0m 06s) | [1/15] Batch 13 (0.022s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.35 | Abs. Loss: 59.10
09/03/24 09:20:10 (0m 07s) | [1/15] Batch 14 (0.022s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.11 | Abs. Loss: 60.21
09/03/24 09:20:10 (0m 07s) | [1/15] Batch 15 (0.023s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.05 | Abs. Loss: 61.26
09/03/24 09:20:10 (0m 07s) | [1/15] Batch 16 (0.021s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.05 | Abs. Loss: 62.31
09/03/24 09:20:11 (0m 08s) | [1/15] Batch 17 (0.045s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 1.05 | Abs. Loss: 63.36
09/03/24 09:20:11 (0m 08s) | [1/15] Batch 18 (0.021s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.93 | Abs. Loss: 64.29
09/03/24 09:20:11 (0m 08s) | [1/15] Batch 19 (0.020s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.90 | Abs. Loss: 65.18
09/03/24 09:20:12 (0m 09s) | [1/15] Batch 20 (0.020s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.83 | Abs. Loss: 66.01
09/03/24 09:20:12 (0m 09s) | [1/15] Batch 21 (0.020s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.84 | Abs. Loss: 66.85
09/03/24 09:20:12 (0m 10s) | [1/15] Batch 22 (0.021s) | LR: 0.001 | KLW: 1, Rec. Loss: 0.693 | Loss: 0.81 | Abs. Loss: 67.66
