09/09/24 20:42:01 Resuming training from checkpoint: 10.
09/09/24 20:42:01 Resumed from epoch 11.
09/09/24 20:42:01 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/09/24 20:42:01 Train Loader Image Data Size: (28, 28)
09/09/24 20:42:02 (0m 00s) | [11/150] Batch 0 (0.674s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 0.69
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 1 (0.006s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 1.39
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 2 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 2.08
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 3 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 2.77
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 4 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 3.47
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 5 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 4.16
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 6 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 4.85
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 7 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 5.55
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 8 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 6.24
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 9 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 6.93
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 10 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 7.62
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 11 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 8.32
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 12 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 9.01
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 13 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 9.70
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 14 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 10.40
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 15 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 11.09
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 16 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 11.78
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 17 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 12.48
09/09/24 20:42:03 (0m 01s) | [11/150] Batch 18 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 13.17
09/09/24 20:42:03 (0m 02s) | [11/150] Batch 19 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 13.86
09/09/24 20:42:03 (0m 02s) | [11/150] Batch 20 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 14.56
09/09/24 20:42:03 (0m 02s) | [11/150] Batch 21 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 15.25
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 22 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 15.94
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 23 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 16.64
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 24 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 17.33
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 25 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 18.02
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 26 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 18.71
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 27 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 19.41
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 28 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 20.10
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 29 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 20.79
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 30 (0.004s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 21.49
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 31 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 22.18
09/09/24 20:42:04 (0m 02s) | [11/150] Batch 32 (0.005s) | LR: 0.0001 | KLW: 0, Rec. Loss: 0.693 | Loss: 0.69 | Abs. Loss: 22.87
