08/13/24 14:27:21 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

08/13/24 14:27:22 (0m 00s) | [1/15] Batch 0 (0.810s) | LR: 0.001 | KLW: 0, Rec. Loss: 55793.320 | Loss: 55793.32 | Abs. Loss: 55793.32
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 1 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 54949.613 | Loss: 54949.61 | Abs. Loss: 110742.93
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 2 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 52180.766 | Loss: 52180.77 | Abs. Loss: 162923.70
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 3 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 40999.344 | Loss: 40999.34 | Abs. Loss: 203923.04
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 4 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 42075.641 | Loss: 42075.64 | Abs. Loss: 245998.68
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 5 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 32110.557 | Loss: 32110.56 | Abs. Loss: 278109.24
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 6 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 33267.785 | Loss: 33267.79 | Abs. Loss: 311377.03
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 7 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 32672.393 | Loss: 32672.39 | Abs. Loss: 344049.42
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 8 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 31149.416 | Loss: 31149.42 | Abs. Loss: 375198.83
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 9 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 30951.082 | Loss: 30951.08 | Abs. Loss: 406149.92
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 10 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 31319.895 | Loss: 31319.89 | Abs. Loss: 437469.81
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 11 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 29821.174 | Loss: 29821.17 | Abs. Loss: 467290.98
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 12 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 28495.244 | Loss: 28495.24 | Abs. Loss: 495786.23
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 13 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 28401.199 | Loss: 28401.20 | Abs. Loss: 524187.43
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 14 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 28124.008 | Loss: 28124.01 | Abs. Loss: 552311.44
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 15 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 28466.715 | Loss: 28466.71 | Abs. Loss: 580778.15
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 16 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 26061.715 | Loss: 26061.71 | Abs. Loss: 606839.87
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 17 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 25132.998 | Loss: 25133.00 | Abs. Loss: 631972.86
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 18 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 25130.004 | Loss: 25130.00 | Abs. Loss: 657102.87
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 19 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 21947.486 | Loss: 21947.49 | Abs. Loss: 679050.35
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 20 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 22742.945 | Loss: 22742.95 | Abs. Loss: 701793.30
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 21 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21861.199 | Loss: 21861.20 | Abs. Loss: 723654.50
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 22 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 22054.676 | Loss: 22054.68 | Abs. Loss: 745709.17
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 23 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 23247.654 | Loss: 23247.65 | Abs. Loss: 768956.83
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 24 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 23272.283 | Loss: 23272.28 | Abs. Loss: 792229.11
08/13/24 14:27:23 (0m 01s) | [1/15] Batch 25 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21043.141 | Loss: 21043.14 | Abs. Loss: 813272.25
08/13/24 14:27:23 (0m 02s) | [1/15] Batch 26 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21911.389 | Loss: 21911.39 | Abs. Loss: 835183.64
08/13/24 14:27:23 (0m 02s) | [1/15] Batch 27 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 22205.258 | Loss: 22205.26 | Abs. Loss: 857388.90
08/13/24 14:27:23 (0m 02s) | [1/15] Batch 28 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21767.986 | Loss: 21767.99 | Abs. Loss: 879156.88
08/13/24 14:27:23 (0m 02s) | [1/15] Batch 29 (0.004s) | LR: 0.001 | KLW: 0, Rec. Loss: 21079.975 | Loss: 21079.97 | Abs. Loss: 900236.86
08/13/24 14:27:23 (0m 02s) | [1/15] Batch 30 (0.006s) | LR: 0.001 | KLW: 0, Rec. Loss: 21662.123 | Loss: 21662.12 | Abs. Loss: 921898.98
08/13/24 14:27:23 (0m 02s) | [1/15] Batch 31 (0.005s) | LR: 0.001 | KLW: 0, Rec. Loss: 21320.521 | Loss: 21320.52 | Abs. Loss: 943219.50
