Timestamp, Elapsed Time, Learning Rate, Batch Time, Epoch, Batch No., KL Weight, Loss
If Validation, then: Timestamp, Elapsed Time, Learning Rate, Epoch, KL Weight, Averaged Loss
07/11/24 22:53:18, 0.22805094718933105, 0.001, 0.21704864501953125, 1, 0, 0.1, 55945.80078125
07/11/24 22:53:18, 0.32807350158691406, 0.001, 0.01400303840637207, 1, 1, 0.1, 54950.66015625
07/11/24 22:53:18, 0.36608195304870605, 0.001, 0.027005672454833984, 1, 2, 0.1, 50666.97265625
07/11/24 22:53:18, 0.40409088134765625, 0.001, 0.028006315231323242, 1, 3, 0.1, 37339.83203125
07/11/24 22:53:18, 0.4410989284515381, 0.001, 0.027005910873413086, 1, 4, 0.1, 48639.16015625
07/11/24 22:53:18, 0.48010802268981934, 0.001, 0.028005599975585938, 1, 5, 0.1, 31217.935546875
07/11/24 22:53:18, 0.5181162357330322, 0.001, 0.027005910873413086, 1, 6, 0.1, 32756.8125
07/11/24 22:53:18, 0.5501232147216797, 0.001, 0.02100396156311035, 1, 7, 0.1, 33898.79296875
07/11/24 22:53:18, 0.5821306705474854, 0.001, 0.021004438400268555, 1, 8, 0.1, 32177.38671875
07/11/24 22:53:18, 0.6141376495361328, 0.001, 0.021004199981689453, 1, 9, 0.1, 29780.76953125
07/11/24 22:53:18, 0.6471455097198486, 0.001, 0.02200484275817871, 1, 10, 0.1, 30035.07421875
07/11/24 22:53:18, 0.6781520843505859, 0.001, 0.0200040340423584, 1, 11, 0.1, 30110.05859375
07/11/24 22:53:18, 0.7101593017578125, 0.001, 0.0200040340423584, 1, 12, 0.1, 29160.708984375
07/11/24 22:53:18, 0.7411665916442871, 0.001, 0.0200040340423584, 1, 13, 0.1, 29021.697265625
07/11/24 22:53:18, 0.7741739749908447, 0.001, 0.021004438400268555, 1, 14, 0.1, 27428.14453125
07/11/24 22:53:18, 0.806180477142334, 0.001, 0.02100372314453125, 1, 15, 0.1, 28424.2421875
07/11/24 22:53:18, 0.8381884098052979, 0.001, 0.021004438400268555, 1, 16, 0.1, 26697.5
07/11/24 22:53:18, 0.8701958656311035, 0.001, 0.021004676818847656, 1, 17, 0.1, 24940.544921875
07/11/24 22:53:19, 0.9022064208984375, 0.001, 0.021008014678955078, 1, 18, 0.1, 23372.19921875
07/11/24 22:53:19, 0.9342100620269775, 0.001, 0.021004915237426758, 1, 19, 0.1, 21756.009765625
07/11/24 22:53:19, 0.9672176837921143, 0.001, 0.021004915237426758, 1, 20, 0.1, 23167.5390625
07/11/24 22:53:19, 0.9992249011993408, 0.001, 0.021004915237426758, 1, 21, 0.1, 23453.734375
07/11/24 22:53:19, 1.0312323570251465, 0.001, 0.02100539207458496, 1, 22, 0.1, 21380.060546875
07/11/24 22:53:19, 1.0642390251159668, 0.001, 0.021004199981689453, 1, 23, 0.1, 21790.0390625
07/11/24 22:53:19, 1.0972473621368408, 0.001, 0.022005319595336914, 1, 24, 0.1, 21853.7265625
07/11/24 22:53:19, 1.1282544136047363, 0.001, 0.020004987716674805, 1, 25, 0.1, 21190.705078125
07/11/24 22:53:19, 1.1602606773376465, 0.001, 0.0200040340423584, 1, 26, 0.1, 21227.146484375
07/11/24 22:53:19, 1.1922674179077148, 0.001, 0.02100372314453125, 1, 27, 0.1, 20361.607421875
07/11/24 22:53:19, 1.224745512008667, 0.001, 0.021004915237426758, 1, 28, 0.1, 20183.189453125
07/11/24 22:53:19, 1.2567520141601562, 0.001, 0.02100396156311035, 1, 29, 0.1, 21453.111328125
07/11/24 22:53:19, 1.2887592315673828, 0.001, 0.02100396156311035, 1, 30, 0.1, 20487.14453125
07/11/24 22:53:19, 1.3207666873931885, 0.001, 0.021004438400268555, 1, 31, 0.1, 20643.13671875
07/11/24 22:53:19, 1.352773904800415, 0.001, 0.02100396156311035, 1, 32, 0.1, 20596.275390625
07/11/24 22:53:19, 1.3857815265655518, 0.001, 0.022005081176757812, 1, 33, 0.1, 20849.224609375
07/11/24 22:53:19, 1.4177885055541992, 0.001, 0.021004199981689453, 1, 34, 0.1, 19890.22265625
07/11/24 22:53:19, 1.4507956504821777, 0.001, 0.02100396156311035, 1, 35, 0.1, 20511.537109375
07/11/24 22:53:19, 1.4828031063079834, 0.001, 0.02100396156311035, 1, 36, 0.1, 20144.087890625
07/11/24 22:53:19, 1.5148119926452637, 0.001, 0.021006107330322266, 1, 37, 0.1, 19677.8046875
07/11/24 22:53:19, 1.5468175411224365, 0.001, 0.021004199981689453, 1, 38, 0.1, 20366.255859375
07/11/24 22:53:19, 1.5788264274597168, 0.001, 0.021006107330322266, 1, 39, 0.1, 19534.673828125
07/11/24 22:53:19, 1.6108317375183105, 0.001, 0.021004199981689453, 1, 40, 0.1, 20180.9765625
07/11/24 22:53:19, 1.6428391933441162, 0.001, 0.0200042724609375, 1, 41, 0.1, 20135.84765625
07/11/24 22:53:19, 1.6748466491699219, 0.001, 0.021004438400268555, 1, 42, 0.1, 19980.078125
07/11/24 22:53:19, 1.7068538665771484, 0.001, 0.021004438400268555, 1, 43, 0.1, 19879.599609375
07/11/24 22:53:19, 1.738860845565796, 0.001, 0.021004676818847656, 1, 44, 0.1, 19709.2734375
07/11/24 22:53:19, 1.7708680629730225, 0.001, 0.021004438400268555, 1, 45, 0.1, 19535.09375
07/11/24 22:53:19, 1.80287504196167, 0.001, 0.021004199981689453, 1, 46, 0.1, 19979.1015625
07/11/24 22:53:19, 1.8358874320983887, 0.001, 0.021008968353271484, 1, 47, 0.1, 20396.791015625
07/11/24 22:53:19, 1.8688902854919434, 0.001, 0.02200460433959961, 1, 48, 0.1, 19427.646484375
07/11/24 22:53:20, 1.9008970260620117, 0.001, 0.02100396156311035, 1, 49, 0.1, 19695.5546875
07/11/24 22:53:20, 1.9329044818878174, 0.001, 0.021004676818847656, 1, 50, 0.1, 19745.5078125
07/11/24 22:53:20, 1.964911699295044, 0.001, 0.021004438400268555, 1, 51, 0.1, 19228.501953125
07/11/24 22:53:20, 1.9979188442230225, 0.001, 0.022004365921020508, 1, 52, 0.1, 19292.76171875
07/11/24 22:53:20, 2.028925895690918, 0.001, 0.0200040340423584, 1, 53, 0.1, 19634.083984375
07/11/24 22:53:20, 2.060933828353882, 0.001, 0.020004749298095703, 1, 54, 0.1, 20336.998046875
07/11/24 22:53:20, 2.09294056892395, 0.001, 0.021004676818847656, 1, 55, 0.1, 18738.064453125
07/11/24 22:53:20, 2.124948024749756, 0.001, 0.021004676818847656, 1, 56, 0.1, 18607.96484375
07/11/24 22:53:20, 2.156954526901245, 0.001, 0.02100396156311035, 1, 57, 0.1, 19759.142578125
07/11/24 22:53:20, 2.1889617443084717, 0.001, 0.02100396156311035, 1, 58, 0.1, 18385.419921875
07/11/24 22:53:20, 2.2209699153900146, 0.001, 0.0200045108795166, 1, 59, 0.1, 19335.32421875
07/11/24 22:53:20, 2.253977060317993, 0.001, 0.021004676818847656, 1, 60, 0.1, 19046.58984375
07/11/24 22:53:20, 2.2859840393066406, 0.001, 0.021004438400268555, 1, 61, 0.1, 19175.470703125
07/11/24 22:53:20, 2.3179914951324463, 0.001, 0.021004915237426758, 1, 62, 0.1, 18730.890625
07/11/24 22:53:20, 2.350998878479004, 0.001, 0.022005081176757812, 1, 63, 0.1, 19433.26171875
07/11/24 22:53:20, 2.3830056190490723, 0.001, 0.021004438400268555, 1, 64, 0.1, 18779.033203125
07/11/24 22:53:20, 2.4150137901306152, 0.001, 0.02100515365600586, 1, 65, 0.1, 18008.390625
07/11/24 22:53:20, 2.4480202198028564, 0.001, 0.02200484275817871, 1, 66, 0.1, 18671.361328125
07/11/24 22:53:20, 2.4790284633636475, 0.001, 0.02000570297241211, 1, 67, 0.1, 18716.458984375
07/11/24 22:53:20, 2.511035203933716, 0.001, 0.0200040340423584, 1, 68, 0.1, 19314.83984375
07/11/24 22:53:20, 2.543041944503784, 0.001, 0.021004676818847656, 1, 69, 0.1, 18816.880859375
07/11/24 22:53:20, 2.5750489234924316, 0.001, 0.021004199981689453, 1, 70, 0.1, 19227.748046875
07/11/24 22:53:20, 2.6070563793182373, 0.001, 0.021004438400268555, 1, 71, 0.1, 19736.330078125
07/11/24 22:53:20, 2.6390633583068848, 0.001, 0.021004438400268555, 1, 72, 0.1, 19231.578125
07/11/24 22:53:20, 2.6710708141326904, 0.001, 0.021004676818847656, 1, 73, 0.1, 18302.197265625
07/11/24 22:53:20, 2.703077793121338, 0.001, 0.021004438400268555, 1, 74, 0.1, 18205.998046875
07/11/24 22:53:20, 2.7350854873657227, 0.001, 0.02100515365600586, 1, 75, 0.1, 18936.435546875
07/11/24 22:53:20, 2.76709246635437, 0.001, 0.021004915237426758, 1, 76, 0.1, 18952.330078125
