Model Parameters: , (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: , (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: , (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Timestamp, Elapsed Time, Learning Rate, Batch Time, Epoch, Batch No., KL Weight, Loss
If Validation, then: Timestamp, Elapsed Time, Learning Rate, Epoch, KL Weight, Averaged Loss
07/13/24 18:49:12, 0.22104954719543457, 0.001, 0.21104788780212402, 1, 0, 0.1, 56157.3515625
07/13/24 18:49:12, 0.3180713653564453, 0.001, 0.013003110885620117, 1, 1, 0.1, 54850.3359375
07/13/24 18:49:12, 0.35707974433898926, 0.001, 0.02800583839416504, 1, 2, 0.1, 48964.796875
07/13/24 18:49:12, 0.39508819580078125, 0.001, 0.02700495719909668, 1, 3, 0.1, 36408.48828125
07/13/24 18:49:12, 0.43109679222106934, 0.001, 0.025005578994750977, 1, 4, 0.1, 55843.8046875
07/13/24 18:49:12, 0.4681050777435303, 0.001, 0.026005983352661133, 1, 5, 0.1, 30783.798828125
07/13/24 18:49:12, 0.4981117248535156, 0.001, 0.019004344940185547, 1, 6, 0.1, 32285.41796875
07/13/24 18:49:12, 0.529118537902832, 0.001, 0.021004438400268555, 1, 7, 0.1, 36423.15234375
07/13/24 18:49:12, 0.5601255893707275, 0.001, 0.0200045108795166, 1, 8, 0.1, 35284.734375
07/13/24 18:49:12, 0.591132402420044, 0.001, 0.0200042724609375, 1, 9, 0.1, 32372.3359375
07/13/24 18:49:12, 0.6231396198272705, 0.001, 0.021004438400268555, 1, 10, 0.1, 29661.607421875
07/13/24 18:49:12, 0.654146671295166, 0.001, 0.021004676818847656, 1, 11, 0.1, 30651.14453125
07/13/24 18:49:12, 0.6851537227630615, 0.001, 0.020004749298095703, 1, 12, 0.1, 31908.14453125
07/13/24 18:49:12, 0.7151601314544678, 0.001, 0.019003868103027344, 1, 13, 0.1, 31065.1796875
07/13/24 18:49:12, 0.7481677532196045, 0.001, 0.023005008697509766, 1, 14, 0.1, 27951.267578125
07/13/24 18:49:12, 0.7791748046875, 0.001, 0.021004915237426758, 1, 15, 0.1, 27638.59765625
07/13/24 18:49:12, 0.8101818561553955, 0.001, 0.0200040340423584, 1, 16, 0.1, 28534.1328125
07/13/24 18:49:12, 0.8421885967254639, 0.001, 0.02100396156311035, 1, 17, 0.1, 27618.611328125
07/13/24 18:49:12, 0.8741960525512695, 0.001, 0.021004676818847656, 1, 18, 0.1, 25847.572265625
07/13/24 18:49:12, 0.9062032699584961, 0.001, 0.021004676818847656, 1, 19, 0.1, 27516.791015625
07/13/24 18:49:12, 0.9372107982635498, 0.001, 0.02100515365600586, 1, 20, 0.1, 23506.796875
07/13/24 18:49:12, 0.9672167301177979, 0.001, 0.019003868103027344, 1, 21, 0.1, 23938.34375
07/13/24 18:49:12, 0.9982240200042725, 0.001, 0.0200045108795166, 1, 22, 0.1, 23349.892578125
07/13/24 18:49:12, 1.0292308330535889, 0.001, 0.021004676818847656, 1, 23, 0.1, 22607.35546875
07/13/24 18:49:12, 1.0592374801635742, 0.001, 0.019004106521606445, 1, 24, 0.1, 22192.439453125
07/13/24 18:49:12, 1.0922448635101318, 0.001, 0.02200460433959961, 1, 25, 0.1, 23172.283203125
07/13/24 18:49:12, 1.1242523193359375, 0.001, 0.021004915237426758, 1, 26, 0.1, 22598.5546875
07/13/24 18:49:13, 1.156259536743164, 0.001, 0.021004676818847656, 1, 27, 0.1, 22977.38671875
07/13/24 18:49:13, 1.1872663497924805, 0.001, 0.021004438400268555, 1, 28, 0.1, 21501.642578125
07/13/24 18:49:13, 1.217273235321045, 0.001, 0.019004344940185547, 1, 29, 0.1, 22341.716796875
07/13/24 18:49:13, 1.2472796440124512, 0.001, 0.0200042724609375, 1, 30, 0.1, 21421.306640625
07/13/24 18:49:13, 1.2792868614196777, 0.001, 0.021004438400268555, 1, 31, 0.1, 21627.9765625
07/13/24 18:49:13, 1.3102939128875732, 0.001, 0.0200040340423584, 1, 32, 0.1, 20776.580078125
07/13/24 18:49:13, 1.3433012962341309, 0.001, 0.022005081176757812, 1, 33, 0.1, 21466.08203125
07/13/24 18:49:13, 1.3753087520599365, 0.001, 0.021004915237426758, 1, 34, 0.1, 20910.77734375
07/13/24 18:49:13, 1.4073154926300049, 0.001, 0.02100396156311035, 1, 35, 0.1, 20845.56640625
07/13/24 18:49:13, 1.4393229484558105, 0.001, 0.02100372314453125, 1, 36, 0.1, 20473.0546875
07/13/24 18:49:13, 1.470329999923706, 0.001, 0.021004438400268555, 1, 37, 0.1, 21614.462890625
07/13/24 18:49:13, 1.5003366470336914, 0.001, 0.019004344940185547, 1, 38, 0.1, 21043.640625
07/13/24 18:49:13, 1.5313434600830078, 0.001, 0.021004438400268555, 1, 39, 0.1, 20796.017578125
07/13/24 18:49:13, 1.5643508434295654, 0.001, 0.022005081176757812, 1, 40, 0.1, 20110.556640625
07/13/24 18:49:13, 1.595357894897461, 0.001, 0.021004676818847656, 1, 41, 0.1, 20254.5859375
07/13/24 18:49:13, 1.6253645420074463, 0.001, 0.019004106521606445, 1, 42, 0.1, 20144.8203125
07/13/24 18:49:13, 1.658372163772583, 0.001, 0.023005008697509766, 1, 43, 0.1, 20361.51953125
07/13/24 18:49:13, 1.6903793811798096, 0.001, 0.021004676818847656, 1, 44, 0.1, 20491.615234375
07/13/24 18:49:13, 1.7223868370056152, 0.001, 0.021004199981689453, 1, 45, 0.1, 19873.32421875
07/13/24 18:49:13, 1.7533936500549316, 0.001, 0.020004749298095703, 1, 46, 0.1, 19720.759765625
07/13/24 18:49:13, 1.7844016551971436, 0.001, 0.020005464553833008, 1, 47, 0.1, 19965.9140625
07/13/24 18:49:13, 1.8134069442749023, 0.001, 0.019004344940185547, 1, 48, 0.1, 19829.4921875
07/13/24 18:49:13, 1.845414400100708, 0.001, 0.021004915237426758, 1, 49, 0.1, 19879.111328125
07/13/24 18:49:13, 1.8754208087921143, 0.001, 0.019004106521606445, 1, 50, 0.1, 20160.525390625
07/13/24 18:49:13, 1.9084281921386719, 0.001, 0.02200484275817871, 1, 51, 0.1, 19271.7265625
07/13/24 18:49:13, 1.9404354095458984, 0.001, 0.021004676818847656, 1, 52, 0.1, 20784.638671875
07/13/24 18:49:13, 1.9714429378509521, 0.001, 0.0200045108795166, 1, 53, 0.1, 19905.302734375
07/13/24 18:49:13, 2.0034494400024414, 0.001, 0.021004199981689453, 1, 54, 0.1, 20285.318359375
07/13/24 18:49:13, 2.033456325531006, 0.001, 0.019004106521606445, 1, 55, 0.1, 19813.04296875
07/13/24 18:49:13, 2.063462972640991, 0.001, 0.0200042724609375, 1, 56, 0.1, 19613.73046875
07/13/24 18:49:13, 2.0954701900482178, 0.001, 0.021004438400268555, 1, 57, 0.1, 19698.95703125
07/13/24 18:49:13, 2.1264772415161133, 0.001, 0.0200042724609375, 1, 58, 0.1, 19142.904296875
07/13/24 18:49:14, 2.15848445892334, 0.001, 0.021004915237426758, 1, 59, 0.1, 19856.947265625
07/13/24 18:49:14, 2.1894915103912354, 0.001, 0.021004676818847656, 1, 60, 0.1, 20002.482421875
07/13/24 18:49:14, 2.221498727798462, 0.001, 0.021004676818847656, 1, 61, 0.1, 19194.5625
07/13/24 18:49:14, 2.2515053749084473, 0.001, 0.020004749298095703, 1, 62, 0.1, 19187.92578125
07/13/24 18:49:14, 2.2815117835998535, 0.001, 0.019004106521606445, 1, 63, 0.1, 20414.1953125
07/13/24 18:49:14, 2.312518835067749, 0.001, 0.0200042724609375, 1, 64, 0.1, 20090.50390625
07/13/24 18:49:14, 2.3455264568328857, 0.001, 0.02200484275817871, 1, 65, 0.1, 20163.06640625
07/13/24 18:49:14, 2.3785338401794434, 0.001, 0.022005081176757812, 1, 66, 0.1, 19494.404296875
07/13/24 18:49:14, 2.4095406532287598, 0.001, 0.021004438400268555, 1, 67, 0.1, 18592.705078125
07/13/24 18:49:14, 2.4415481090545654, 0.001, 0.021004676818847656, 1, 68, 0.1, 19314.3515625
07/13/24 18:49:14, 2.473555088043213, 0.001, 0.021004438400268555, 1, 69, 0.1, 19502.494140625
07/13/24 18:49:14, 2.5045623779296875, 0.001, 0.02100515365600586, 1, 70, 0.1, 18483.28125
07/13/24 18:49:14, 2.5365703105926514, 0.001, 0.021005630493164062, 1, 71, 0.1, 18856.51171875
07/13/24 18:49:14, 2.5675771236419678, 0.001, 0.01900506019592285, 1, 72, 0.1, 18584.5
07/13/24 18:49:14, 2.597583055496216, 0.001, 0.018004179000854492, 1, 73, 0.1, 20028.19140625
07/13/24 18:49:14, 2.6315908432006836, 0.001, 0.022005081176757812, 1, 74, 0.1, 18833.470703125
07/13/24 18:49:14, 2.662597417831421, 0.001, 0.0200042724609375, 1, 75, 0.1, 20239.712890625
07/13/24 18:49:14, 2.6926043033599854, 0.001, 0.019004106521606445, 1, 76, 0.1, 18657.763671875
07/13/24 18:49:14, 2.725611686706543, 0.001, 0.023005247116088867, 1, 77, 0.1, 19309.65625
07/13/24 18:49:14, 2.7576186656951904, 0.001, 0.021004438400268555, 1, 78, 0.1, 19357.84765625
07/13/24 18:49:14, 2.7886266708374023, 0.001, 0.020005226135253906, 1, 79, 0.1, 19464.57421875
07/13/24 18:49:14, 2.8206334114074707, 0.001, 0.021004915237426758, 1, 80, 0.1, 19703.634765625
07/13/24 18:49:14, 2.850639820098877, 0.001, 0.019004106521606445, 1, 81, 0.1, 18315.626953125
07/13/24 18:49:14, 2.8806464672088623, 0.001, 0.0200042724609375, 1, 82, 0.1, 18352.61328125
07/13/24 18:49:14, 2.9126534461975098, 0.001, 0.021004199981689453, 1, 83, 0.1, 18127.646484375
07/13/24 18:49:14, 2.9446609020233154, 0.001, 0.021004676818847656, 1, 84, 0.1, 18728.578125
07/13/24 18:49:14, 2.975667953491211, 0.001, 0.0200045108795166, 1, 85, 0.1, 18072.525390625
07/13/24 18:49:14, 3.0076746940612793, 0.001, 0.021004199981689453, 1, 86, 0.1, 19327.224609375
07/13/24 18:49:14, 3.039682149887085, 0.001, 0.021004438400268555, 1, 87, 0.1, 19084.02734375
07/13/24 18:49:14, 3.0706892013549805, 0.001, 0.021004676818847656, 1, 88, 0.1, 18515.220703125
07/13/24 18:49:14, 3.101696729660034, 0.001, 0.020004987716674805, 1, 89, 0.1, 18780.6953125
07/13/24 18:49:15, 3.1317026615142822, 0.001, 0.0200042724609375, 1, 90, 0.1, 18496.513671875
07/13/24 18:49:15, 3.1627097129821777, 0.001, 0.021004438400268555, 1, 91, 0.1, 18764.673828125
07/13/24 18:49:15, 3.1947169303894043, 0.001, 0.021004676818847656, 1, 92, 0.1, 18388.638671875
07/13/24 18:49:15, 3.2257237434387207, 0.001, 0.021004438400268555, 1, 93, 0.1, 19310.279296875
07/13/24 18:49:15, 3.2577309608459473, 0.001, 0.021004199981689453, 1, 94, 0.1, 18698.16796875
07/13/24 18:49:15, 3.289738416671753, 0.001, 0.021004915237426758, 1, 95, 0.1, 18824.876953125
07/13/24 18:49:15, 3.3217461109161377, 0.001, 0.02100539207458496, 1, 96, 0.1, 19156.083984375
07/13/24 18:49:15, 3.353753089904785, 0.001, 0.02100515365600586, 1, 97, 0.1, 18234.150390625
07/13/24 18:49:15, 3.3827590942382812, 0.001, 0.019004106521606445, 1, 98, 0.1, 18850.3046875
07/13/24 18:49:15, 3.415766716003418, 0.001, 0.022005081176757812, 1, 99, 0.1, 18738.966796875
07/13/24 18:49:15, 3.4487740993499756, 0.001, 0.022004365921020508, 1, 100, 0.1, 19144.330078125
07/13/24 18:49:15, 3.481781482696533, 0.001, 0.02200484275817871, 1, 101, 0.1, 18551.078125
07/13/24 18:49:15, 3.5117881298065186, 0.001, 0.019004106521606445, 1, 102, 0.1, 18112.59375
07/13/24 18:49:15, 3.544795513153076, 0.001, 0.02200460433959961, 1, 103, 0.1, 18649.0078125
07/13/24 18:49:15, 3.5758025646209717, 0.001, 0.0200045108795166, 1, 104, 0.1, 17735.1328125
07/13/24 18:49:15, 3.6078097820281982, 0.001, 0.021004676818847656, 1, 105, 0.1, 19067.01953125
07/13/24 18:49:15, 3.639816999435425, 0.001, 0.021004676818847656, 1, 106, 0.1, 18970.033203125
07/13/24 18:49:15, 3.6718244552612305, 0.001, 0.021004676818847656, 1, 107, 0.1, 19551.17578125
07/13/24 18:49:15, 3.702831506729126, 0.001, 0.02100515365600586, 1, 108, 0.1, 17987.21875
07/13/24 18:49:15, 3.732837677001953, 0.001, 0.019004106521606445, 1, 109, 0.1, 19430.810546875
07/13/24 18:49:15, 3.7638449668884277, 0.001, 0.021004676818847656, 1, 110, 0.1, 18374.142578125
07/13/24 18:49:15, 3.795851945877075, 0.001, 0.021004676818847656, 1, 111, 0.1, 18846.01171875
07/13/24 18:49:15, 3.82685923576355, 0.001, 0.020004749298095703, 1, 112, 0.1, 18398.662109375
07/13/24 18:49:15, 3.858865976333618, 0.001, 0.021004676818847656, 1, 113, 0.1, 19408.01171875
07/13/24 18:49:15, 3.8908729553222656, 0.001, 0.021004199981689453, 1, 114, 0.1, 18126.583984375
07/13/24 18:49:15, 3.9218804836273193, 0.001, 0.021004676818847656, 1, 115, 0.1, 18158.5703125
07/13/24 18:49:15, 3.953887462615967, 0.001, 0.021004915237426758, 1, 116, 0.1, 18136.623046875
07/13/24 18:49:15, 3.983894109725952, 0.001, 0.019004344940185547, 1, 117, 0.1, 18460.529296875
07/13/24 18:49:15, 4.014901161193848, 0.001, 0.019004106521606445, 1, 118, 0.1, 17883.40625
07/13/24 18:49:15, 4.047908544540405, 0.001, 0.022005081176757812, 1, 119, 0.1, 18410.021484375
07/13/24 18:49:15, 4.078915357589722, 0.001, 0.0200042724609375, 1, 120, 0.1, 17782.966796875
07/13/24 18:49:15, 4.109922409057617, 0.001, 0.0200042724609375, 1, 121, 0.1, 18754.986328125
07/13/24 18:49:16, 4.141930341720581, 0.001, 0.02100515365600586, 1, 122, 0.1, 18068.98828125
07/13/24 18:49:16, 4.17393684387207, 0.001, 0.021004676818847656, 1, 123, 0.1, 17921.58203125
07/13/24 18:49:16, 4.204944133758545, 0.001, 0.02100515365600586, 1, 124, 0.1, 16792.837890625
07/13/24 18:49:16, 4.236950874328613, 0.001, 0.021004199981689453, 1, 125, 0.1, 17685.265625
07/13/24 18:49:16, 4.265957355499268, 0.001, 0.019004106521606445, 1, 126, 0.1, 17603.673828125
07/13/24 18:49:16, 4.297964572906494, 0.001, 0.021004438400268555, 1, 127, 0.1, 18670.818359375
07/13/24 18:49:16, 4.32897162437439, 0.001, 0.021004676818847656, 1, 128, 0.1, 18258.931640625
07/13/24 18:49:16, 4.360978841781616, 0.001, 0.021004915237426758, 1, 129, 0.1, 16774.9296875
07/13/24 18:49:16, 4.391985893249512, 0.001, 0.021004676818847656, 1, 130, 0.1, 16973.19921875
07/13/24 18:49:16, 4.42399263381958, 0.001, 0.021004199981689453, 1, 131, 0.1, 18068.40234375
07/13/24 18:49:16, 4.457000494003296, 0.001, 0.02200460433959961, 1, 132, 0.1, 17416.03515625
07/13/24 18:49:16, 4.4890077114105225, 0.001, 0.02100372314453125, 1, 133, 0.1, 16988.228515625
07/13/24 18:49:16, 4.520015239715576, 0.001, 0.020005464553833008, 1, 134, 0.1, 17757.06640625
07/13/24 18:49:16, 4.5510218143463135, 0.001, 0.020004749298095703, 1, 135, 0.1, 17323.18359375
07/13/24 18:49:16, 4.58102822303772, 0.001, 0.0200042724609375, 1, 136, 0.1, 17607.732421875
07/13/24 18:49:16, 4.614035606384277, 0.001, 0.023005247116088867, 1, 137, 0.1, 17488.65625
07/13/24 18:49:16, 4.643042087554932, 0.001, 0.019004106521606445, 1, 138, 0.1, 17603.55078125
07/13/24 18:49:16, 4.676049709320068, 0.001, 0.02200484275817871, 1, 139, 0.1, 16739.9140625
07/13/24 18:49:16, 4.708056688308716, 0.001, 0.021004438400268555, 1, 140, 0.1, 17265.33203125
